,path,height,width,ratio_(w/h),intensity,mean_red,mean_green,mean_blue,std_red,std_green,std_blue
59,dpk08g.png,224,224,1.0,15247421,133.36515465561226,96.48840082908163,74.02521125637755,72.97883629930286,65.95113404376163,63.495206786281145
60,7mlve4.jpg,224,224,1.0,17961447,149.02556999362244,116.51883370535714,92.42448580994898,67.73798575158405,49.94337119273302,49.04764575049219
61,9hbfl6.png,224,224,1.0,18233428,160.0475526147959,119.90116788903062,83.44070870535714,65.31089133287996,51.368183810090656,58.17057880928009
62,8t1r90.jpg,224,224,1.0,19166102,165.7916932397959,110.85728236607143,105.32850366709184,57.32280691658604,76.02977394815017,52.4956669346715
63,cbr1pq.jpg,224,224,1.0,17894368,153.10138313137756,120.61983816964286,82.91079400510205,42.89371608736385,46.32114792058206,74.85614401899497
64,9dw3v3.jpg,224,224,1.0,17147277,146.71153539540816,114.83759167729592,80.19347895408163,58.30973030724401,53.74833467968112,52.67366572691864
65,999pj0.jpg,224,224,1.0,17959534,137.39425223214286,113.20493861607143,107.3315728635204,62.12135668544438,53.14557480034246,53.2050152636028
66,6s5cfe.jpg,224,224,1.0,7449585,80.16631457270408,36.770089285714285,31.532684948979593,79.86076165982674,56.42292893742076,49.028897159025874
67,9bkn94.jpg,224,224,1.0,17561397,151.59213568239795,111.61302216198979,86.79079639668367,61.15228533822311,63.36881162603976,69.43313674975197
68,b8ym4a.jpg,224,224,1.0,14220132,115.24350286989795,92.59414859693878,75.56740274234694,67.5481626882929,60.19970770623969,60.569967336614845
69,ddmccw.jpg,224,224,1.0,20713865,172.5183553890306,136.03174824617346,104.2740553252551,42.88761916177451,53.413363616306675,64.48927475958084
70,axxtwz.jpg,224,224,1.0,19008919,159.82176737882654,130.09305245535714,88.93002630739795,58.24686811838781,57.51330510613716,51.36141707032512
71,8xaxjd.jpg,224,224,1.0,18257140,127.88073979591837,120.67229352678571,115.30897241709184,55.52031329769889,53.84127656427483,51.90465155618715
72,8e4m55.jpg,224,224,1.0,12595354,103.3711933992347,83.73618861607143,63.916095344387756,67.5555019601223,58.65070258129458,50.00940854587521
73,9j3f48.jpg,224,224,1.0,18938784,145.64359454719389,120.38376913265306,111.41970264668367,57.28892210130581,57.12360134225559,71.41842094199372
74,5lyc8y.jpg,224,224,1.0,17223384,155.44031010841837,112.72807716836735,75.09101961096938,72.53229197454833,68.96007385878325,66.26355982979558
75,6jrvxe.jpg,224,224,1.0,10343434,101.63426737882654,62.31546954719388,42.19331951530612,49.4403285848158,47.898436640791154,48.036894817688996
76,7as4oj.jpg,224,224,1.0,20202161,146.37019690688774,133.67556202168367,122.58021763392857,58.30632113683396,61.9093553925366,66.80814491602804
77,6t2oix.jpg,224,224,1.0,24238439,167.87286750637756,156.53449856505102,158.66101323341837,40.778545687424426,43.093335915735956,51.80240709524137
78,7jwzos.jpg,224,224,1.0,13969305,116.12137276785714,88.95970184948979,73.32503587372449,75.09911165430665,66.76837241978515,57.4335331494503
79,5v3oix.jpg,224,224,1.0,17901768,94.71029974489795,115.22136080994898,146.84783561862244,78.42689919892678,73.68145545995047,62.93690550192254
80,arrrnb.jpg,224,224,1.0,12792500,100.63213488520408,88.68480947066327,65.63562260841837,74.49259428206345,68.26466245038245,63.67137055924971
81,8vigrx.jpg,224,224,1.0,26809127,195.75342793367346,176.34753667091837,162.20083306760205,52.71925438180296,67.87500552831654,78.99695385402806
82,b1t5sp.jpg,224,224,1.0,16010527,159.25177375637756,100.00219228316327,59.83338647959184,56.96159524373917,43.374500029936435,26.692977526796103
83,86ly93.jpg,224,224,1.0,27521789,176.84885204081633,182.5692362882653,189.08695392219389,82.26842228608979,82.8886246997406,82.99169167379911
84,9k3llq.jpg,224,224,1.0,18885471,136.12280771683675,129.23644770408163,111.0252909757653,83.70613586052643,75.64694281093848,67.38342826814944
85,hvksiv.jpg,224,224,1.0,26349980,197.3992147640306,175.9304049744898,151.8214485012755,38.76951613367481,55.02924543042652,67.28955220567008
86,8hentk.jpg,224,224,1.0,20262232,160.97907366071428,133.44889987244898,109.39520886479592,53.15633792602413,58.19357736189556,72.00576129562037
87,7dhiu6.jpg,224,224,1.0,18682718,159.5916374362245,121.52293925382654,91.2291334502551,67.00732406400091,68.24409782313555,68.81288181972317
88,7cwnlf.jpg,224,224,1.0,24254210,177.13087930484693,163.6189811862245,142.63283242984693,57.57583583174137,58.218083944739305,52.36627174480911
89,8jy7h9.jpg,224,224,1.0,20474955,190.72941246811226,140.0905612244898,77.24274553571429,50.04029849904531,53.791185145580776,63.579870238473404
90,71hvnp.jpg,224,224,1.0,10884657,83.33406409438776,69.93720105229592,63.658282844387756,61.48531633677168,57.67216923234604,53.71998912228879
91,6xlwci.jpg,224,224,1.0,9522898,70.56816007653062,63.461057079081634,55.76068239795919,63.503362702681784,61.15332037969537,53.2666932195874
92,7o4056.jpg,224,224,1.0,14509388,124.56744260204081,89.54623724489795,75.05620216836735,55.42061772972131,41.29307447060017,31.398369566038877
93,8fqt5i.jpg,224,224,1.0,14085045,137.10923549107142,93.6924824617347,49.91107302295919,53.66764913150792,54.95038727316954,52.73693369790806
94,avchz5.jpg,224,224,1.0,18997741,166.13919005102042,120.64259805484694,91.84028220663265,57.208550738473825,57.15862500625761,59.264044760606716
95,c6wrpf.jpg,224,224,1.0,19224853,151.27214205994898,123.8451849489796,108.03105070153062,55.191367726409055,53.81876226419062,49.806334043512315
96,bwpu2j.jpg,224,224,1.0,15586999,124.48086734693878,102.20356345663265,83.96207350127551,77.12000576526789,65.53069311043429,65.5683655077857
97,ayxv8j.jpg,224,224,1.0,19158561,176.1339883609694,128.16613520408163,77.52706473214286,56.8665547589131,64.28085006041358,61.2154423489475
98,bue9oz.jpg,224,224,1.0,18222188,120.81808035714286,118.39728156887755,123.95005580357143,69.37958126269876,67.51336977102923,70.14007469998218
99,9exigg.jpg,224,224,1.0,19906565,172.6882772640306,125.9247050382653,98.12181122448979,58.73663400672281,60.79926129567579,58.521921703494804
100,8h016b.jpg,224,224,1.0,15200889,120.07894212372449,102.22737962372449,80.64506935586735,57.63894113255528,57.28278257944271,60.443976138554206
101,6268xf.jpg,224,224,1.0,20292808,156.7511758609694,134.1193997130102,113.5619818239796,57.27872144016065,65.37491215257775,78.48395511738876
102,8gt811.png,224,224,1.0,20148695,154.48867984693877,136.44148596938774,110.6302415497449,46.19556305147064,56.68365474120345,61.414178077726476
103,6p1tt7.jpg,224,224,1.0,19683897,148.67992665816325,128.06072624362244,115.55640146683673,53.892075669400185,59.389481982383344,60.20743604594518
104,c9trgu.jpg,224,224,1.0,25655150,169.9762635522959,169.67325015943877,171.65369897959184,64.2805799552306,50.93914090891077,49.64766659029322
105,6nm2fb.jpg,224,224,1.0,19847419,154.12826849489795,133.1618502869898,108.26590401785714,58.39358010419076,61.771810312011425,64.16425472639813
106,bcl3l1.jpg,224,224,1.0,15304316,130.10255899234693,103.55988919005102,71.3502272002551,59.218860930820895,70.32041310814898,76.24928650257537
107,6u58hp.jpg,224,224,1.0,11572634,98.3296197385204,74.67167570153062,57.639528858418366,70.44539671681505,62.06966247974056,51.1912958567527
108,6ytsob.jpg,224,224,1.0,11006134,107.20611447704081,61.517159598214285,50.62729193239796,59.94613107865591,42.561349783669726,27.910686075594324
109,6sd6wp.jpg,224,224,1.0,20996411,167.3424744897959,136.62804926658163,114.4847337372449,57.38847098093799,66.76813791877403,78.21358731367833
110,bnougt.jpg,224,224,1.0,22682383,177.34127869897958,151.86001275510205,122.85512994260205,49.37780360960587,59.676870702767566,77.17857710183354
111,6r2o05.jpg,224,224,1.0,18329071,142.9625318877551,118.79807079081633,103.53497688137755,58.95151703568731,63.24844183752743,65.14082178219437
112,cy9h8q.jpg,224,224,1.0,8564486,62.3193359375,54.91581632653061,53.453742825255105,74.57084224146267,74.0281900324915,76.39781390412887
113,5potit.jpg,224,224,1.0,16949595,133.05367107780611,108.80363121811224,95.94553172831633,68.74307746684833,53.41798974349793,52.941056878308814
114,cfwqpq.jpg,224,224,1.0,16889470,135.34006297831633,110.31626674107143,90.94822225765306,46.966683828600544,52.93669850124781,60.00679162132646
115,djxex5.jpg,224,224,1.0,11682214,104.56786112882654,69.60578762755102,58.651088169642854,58.877785362162776,53.167886815653524,50.27653689189456
116,ats3qe.jpg,224,224,1.0,20879728,154.64315609056123,143.75253109056123,117.73409598214286,33.26199821338927,37.67423018389108,50.56421700399164
117,9bf7d0.jpg,224,224,1.0,18369454,140.21297034438774,116.29107541454081,109.59636080994898,59.05647007182317,58.96995230035255,60.65015785066963
118,5xaqi8.jpg,224,224,1.0,18522108,157.40607063137756,127.03685028698979,84.69985650510205,60.61504515873216,64.18319654012758,68.7840928684795
119,chg7rl.jpg,224,224,1.0,26050317,192.13727678571428,166.95483896683675,160.0867147640306,32.081349395929344,42.58698932139575,51.83145987969236
120,ctxqly.jpg,224,224,1.0,14609864,104.31513073979592,92.6865234375,94.17069913903062,66.26699777623095,55.866822426533936,53.14100954784726
121,6ocoe7.jpg,224,224,1.0,13896259,110.37950414540816,88.0987324617347,78.47207828443878,67.36184804670137,68.95982343418862,66.056166625593
122,8kco7a.jpg,224,224,1.0,17610403,128.80807557397958,115.29657605229592,106.86798469387755,63.920093987208546,67.9788062364492,76.25388910009818
123,6mh4di.jpg,224,224,1.0,14343772,117.16613520408163,94.3323899872449,74.37065529336735,71.4733326682313,67.83015769820395,65.8374807463883
124,dhqodb.png,224,224,1.0,14682419,147.17420679209184,100.43506855867346,45.00908801020408,73.25350325116774,78.19720164311214,78.39829899146416
125,6f1nri.png,224,224,1.0,17125701,125.75799186862245,119.81566884566327,95.73893893494898,74.33605462602983,79.04388444951736,73.73757074887651
126,98saml.png,224,224,1.0,15433681,148.00424505739795,89.48610889668367,70.10054607780613,78.22942206356333,67.15456749815145,62.96337217265534
127,ayk6ag.jpg,224,224,1.0,19799532,174.0107421875,139.89502949617346,80.69587053571429,59.158219867378456,55.26157291044509,47.98346056435163
128,5whs8j.jpg,224,224,1.0,9809053,91.7543646364796,66.23901865433673,37.49954161352041,73.69917469205387,52.015705883008295,30.343973636920843
129,9fz96y.jpg,224,224,1.0,20332233,158.62446189413265,138.49878427933675,108.09504544005102,50.080944272871086,45.627886389566264,41.10391468729837
130,7584fw.jpg,224,224,1.0,14969765,97.82987882653062,100.88905054209184,99.62619579081633,74.6990565953501,72.62630092977354,73.72246288051085
131,cf7y0k.jpg,224,224,1.0,14025839,107.99220742984694,105.80901227678571,65.73160475127551,59.02508498551725,53.723392123184745,41.0220793685398
132,5s0uga.jpg,224,224,1.0,14135257,124.38956871811224,99.13111846301021,58.19282126913265,76.72193573494268,68.77090277835484,63.9298068039276
133,cm5c2n.jpg,224,224,1.0,18127455,118.10602678571429,124.6451490752551,118.52622767857143,81.4006726880098,71.70630976197022,75.00557529824441
134,7pzwdt.jpg,224,224,1.0,17277136,126.61405851403062,112.0639349489796,105.65268255739795,64.93212355150513,58.30328136835179,47.01417567949459
135,8va710.png,224,224,1.0,22843894,169.6512077487245,144.7276387117347,140.89646444515307,64.07165700900822,68.93724875852662,72.6732616869629
136,9cgspg.jpg,224,224,1.0,18069769,153.9654615752551,121.16027582908163,85.00199298469387,84.86080631363652,70.51905022722178,51.53309879928718
137,dae1dz.jpg,224,224,1.0,15775665,126.08769132653062,105.90919961734694,82.4096978635204,53.94891116516877,55.71418847173016,51.22585972514536
138,8bz0ry.jpg,224,224,1.0,18399992,168.4170519770408,132.0690369897959,66.22293526785714,72.04057552995194,69.0141153658864,78.15658369821796
139,6tyhca.jpg,224,224,1.0,14949286,120.15505420918367,100.78184789540816,77.00007971938776,73.78051103751939,72.19895771490364,63.963462520576506
140,crkdx7.jpg,224,224,1.0,17573362,122.82969945790816,115.43482940051021,111.96988600127551,68.98673148029106,65.62562118452051,69.02119971717643
141,7y7x1m.jpg,224,224,1.0,16526670,142.19475446428572,97.67414700255102,89.50510204081633,71.6342814705053,73.46360373877897,60.914433869361304
142,d19n32.jpg,224,224,1.0,25692682,193.80516581632654,164.10477120535714,154.14128268494898,44.83094825027041,76.51477404317716,75.96244701381504
143,9diktx.jpg,224,224,1.0,18083428,124.2163384885204,119.07348134566327,117.11013233418367,61.199940602140934,59.07090495925088,53.11419559412826
144,8ytae3.jpg,224,224,1.0,18555551,155.12434231505102,113.72636320153062,100.95858577806122,43.75649214501663,53.88320787606069,55.57710653525973
145,9hrc8w.jpg,224,224,1.0,12533523,114.11260363520408,84.29165338010205,51.386937978316325,75.88882286933146,65.58484861728975,43.44094525482053
146,7gv8ff.jpg,224,224,1.0,20243800,175.64999202806123,128.49695073341837,99.30889269770408,50.30866563060309,59.59280431797143,62.218407653669445
147,6bvwik.jpg,224,224,1.0,12568355,101.02798150510205,81.11176658163265,68.34564333545919,61.373150793100216,53.26816865664006,54.06117000760842
148,bnalgb.jpg,224,224,1.0,7952305,60.6686862244898,50.5966796875,47.22285554846939,30.187570060484283,33.292527673527836,35.506437607178725
149,993d61.jpg,224,224,1.0,19885217,169.73001036352042,118.0875318877551,108.49178890306122,59.98268235852745,61.81338626687847,62.25034458802528
150,916ovy.jpg,224,224,1.0,16004371,113.31341677295919,103.42956792091837,102.2216796875,61.80920557627152,64.77145251825674,71.52793859198982
151,bnw144.jpg,224,224,1.0,18138366,130.86617107780611,121.44812260841837,109.1805644132653,59.40520350524381,54.903038619154266,58.109466202237556
152,bgo66t.jpg,224,224,1.0,19998487,152.48963647959184,133.7380221619898,112.33912627551021,54.08251122854985,56.624583856459715,59.454467401056064
153,672dmo.jpg,224,224,1.0,15179831,143.65772480867346,93.06293845663265,65.81104512117346,63.10461092313088,71.72639518413267,63.02698232196839
154,czi2ii.jpg,224,224,1.0,10297694,104.47837611607143,61.385821906887756,39.367267219387756,59.7997029675707,40.793180597509334,26.271550313237928
155,95jwof.jpg,224,224,1.0,18852806,133.22175940688774,121.92259247448979,120.58918606505102,65.97546806247495,60.24566478793981,63.77653023331469
156,669ral.jpg,224,224,1.0,15678934,129.9520886479592,101.96213329081633,80.56453284438776,73.08741332179723,68.67317978132476,66.03832590197501
157,d8wb62.jpg,224,224,1.0,18613745,143.5920559630102,123.28914221938776,104.087890625,78.76723253427048,69.91932348763319,59.87084985496184
158,dmi6i6.jpg,224,224,1.0,16073755,148.0999083227041,102.42683753188776,69.82073102678571,76.02881783622068,67.10266556565405,66.54468395928491
159,82eci2.jpg,224,224,1.0,21064957,137.72409119897958,140.09044164540816,142.0068359375,74.0033072462957,66.37391688479899,61.66997098082937
160,clsldt.jpg,224,224,1.0,15813718,143.05949059311226,104.01690051020408,68.08858816964286,57.5471197067149,61.31171201118635,63.44931169969881
161,co1rko.jpg,224,224,1.0,22821831,166.69656808035714,151.62840800382654,136.51062260841837,64.61437397359808,73.84925635891437,79.93584430505649
162,g1inhs.jpg,224,224,1.0,10821405,107.65812340561224,66.11453683035714,41.89628507653061,50.65197761779089,41.264060769552465,33.25037170231637
163,b8rnwg.jpg,224,224,1.0,18519665,152.38058035714286,127.40638950892857,89.30711894132654,68.3578356513999,65.63343821957211,62.93511475342924
164,bygv4j.jpg,224,224,1.0,15180225,146.27891820790816,103.13932955994898,53.121312978316325,81.56082001598863,67.84142777187874,55.12460421584343
165,7sexoz.jpg,224,224,1.0,18514088,153.83444276147958,123.76277503188776,91.38572225765306,55.788935887208396,60.14898980691879,67.6706952652083
166,819xae.jpg,224,224,1.0,16585465,121.15696747448979,109.94599011479592,99.44282126913265,57.18032179428222,57.982746370092926,57.514919792769916
167,8u2kz6.jpg,224,224,1.0,14565943,125.3392259247449,95.36931999362245,69.58846859056122,69.78631958841737,68.26909685708726,62.78429557782657
168,8ntabr.jpg,224,224,1.0,19548448,132.79041772959184,130.8424744897959,125.96468431122449,86.64700367141188,84.01866162586983,89.59410084476673
169,c8zldy.jpg,224,224,1.0,11730527,98.39965322066327,86.02044802295919,49.367506377551024,87.38600135319683,70.29061748778838,30.416223097536157
170,aypl55.jpg,224,224,1.0,13262194,90.5014947385204,76.38673867984694,97.4252630739796,57.41837628829846,45.048270404671904,61.41293596055272
171,cglw8s.jpg,224,224,1.0,17226127,131.05672034438774,113.40395806760205,98.85339604591837,68.8934276985852,67.56663925984991,66.26068508324953
172,c8269j.jpg,224,224,1.0,20480472,153.57533482142858,135.1116868622449,119.48565051020408,54.929567254663304,63.80336247436021,70.16310626643028
173,7trzo4.jpg,224,224,1.0,10950151,75.37898596938776,73.13502471301021,69.72082270408163,72.22932975092363,65.28831120766228,58.12967004576304
174,8kisu4.jpg,224,224,1.0,26429011,202.26231664540816,176.15186543367346,148.31196189413265,48.40946427540408,56.69152973517326,63.6348772110518
175,huzdud.jpg,224,224,1.0,16812151,147.71805245535714,112.13073979591837,75.21480389030613,69.83459187664981,60.98560182012978,53.377647821007486
176,5fn76y.jpg,224,224,1.0,19713698,149.5713887117347,128.75675621811226,114.56283880739795,61.298839123482026,74.03984280169058,90.78444715703381
177,90uooh.jpg,224,224,1.0,18822256,151.43026546556123,118.51058274872449,105.18383290816327,75.756693764767,76.54306843956012,81.78250470411574
178,c3p46u.jpg,224,224,1.0,22850391,172.36485570790816,153.26227678571428,129.77766262755102,60.12874447152414,66.76903207268613,75.97931336066831
179,8us3sr.jpg,224,224,1.0,13250177,126.19489397321429,94.43496890943878,43.44413663903061,62.351471654286364,52.38685759276372,40.91504959038765
180,6l7xo9.jpg,224,224,1.0,27244011,207.11684869260205,168.33394451530611,167.51817602040816,48.71035433234685,81.79812201499858,78.21752702221906
181,bvhu3v.jpg,224,224,1.0,21374385,162.3455436862245,142.51273517219389,121.12994260204081,50.7032591767289,63.38811379736211,81.5693484660775
182,7ioa6a.jpg,224,224,1.0,17987556,136.1429368622449,123.6500318877551,98.69626913265306,76.02746660745238,73.08916008592047,69.39843169595902
183,b44c1q.jpg,224,224,1.0,12472616,104.5374681122449,90.35395408163265,53.685905612244895,60.36763096348171,60.880317194261664,55.16174722425793
184,7k84bc.jpg,224,224,1.0,18567942,147.99609375,125.29420440051021,96.76594387755102,69.90630876273254,64.04444851363878,56.368315414945556
185,6fymd6.jpg,224,224,1.0,18876486,154.08651546556123,122.5992506377551,99.51971061862245,59.231728229665414,62.68907747531713,65.3351373757244
186,9e72fi.jpg,224,224,1.0,15128624,114.18245774872449,100.70005580357143,86.62864716198979,65.67210781878813,59.76368412378797,55.60336184534754
187,d87ap0.jpg,224,224,1.0,15088681,116.84620137117346,101.12860730229592,82.74029416454081,63.91853848969849,59.19534263862655,55.91416447848194
188,ctfjt9.jpg,224,224,1.0,13043727,109.84014269770408,84.85204081632654,65.26729910714286,78.29273712315859,66.3412548903539,55.13371294499026
189,dh8zwk.jpg,224,224,1.0,17975117,151.7454759247449,118.08514030612245,88.41071428571429,35.30792493193196,53.351339246604994,75.63254885160765
190,8qphhg.jpg,224,224,1.0,9302797,76.55883290816327,62.26873405612245,46.575753348214285,48.646603115570315,42.888282118826105,39.6899249172619
191,b6wcn6.jpg,224,224,1.0,17333235,143.8141541772959,115.74605389030613,85.88851243622449,58.46393323163514,58.820156666324195,64.06414419532783
192,772g7n.jpg,224,224,1.0,21686611,163.87057557397958,138.42075892857142,129.91950334821428,51.52575482563174,59.29521776936892,59.49802169935791
