,path,height,width,ratio_(w/h),mean_red,mean_green,mean_blue,std_red,std_green,std_blue
0,befkyn.jpg,720,960,1.3333333333333333,115.64014756944445,114.44606192129629,117.56377748842593,66.19503458741562,70.6554962537866,78.21179778792329
1,cqzo6p.jpg,3024,4032,1.3333333333333333,113.40392419506382,100.11010838556102,89.11308400192638,77.2825070811651,76.07282525574223,72.93936425068411
2,c8p3y0.jpg,3024,4032,1.3333333333333333,147.39732077244477,116.90758874440981,82.569389329806,49.68584381081994,49.96484619161657,42.63397959745014
3,65ivdm.jpg,3024,4032,1.3333333333333333,107.7644150204449,83.15762950627781,57.265528631398546,73.99218238829063,57.91516536350374,40.442256626631796
4,9cy9yr.jpg,3321,2490,0.7497741644083108,191.5727066047992,173.7183729195614,154.06697370632787,35.209258233011056,47.44108131663266,59.551077047572285
5,8mrrf7.jpg,720,487,0.6763888888888889,178.09751311886836,143.49637234770705,124.42206536618754,49.70475980131995,65.98950894108295,72.53392100399223
6,78ral3.jpg,4032,3024,0.75,169.43575216062504,149.8193045254367,126.69058002251826,72.8838752903675,74.80198082439159,72.02594001901208
7,ddctw6.jpg,4032,3024,0.75,128.18901368417738,112.72195632689804,97.44120621338813,58.705251570681675,55.03551337564104,51.170937622154895
8,72kjxd.jpg,679,853,1.256259204712813,117.75795727459352,108.1129497036363,98.63978645929554,85.35255130906465,81.41132977468533,75.09044489807489
9,5mtn36.jpg,540,960,1.7777777777777777,190.57670331790123,187.73286844135802,182.3782426697531,79.33303729478557,81.96170536608798,87.61697367300181
10,dee6b2.jpg,3024,4032,1.3333333333333333,153.4940840340766,125.27004959005207,100.66451563746641,60.40319625458523,54.08903089921623,51.57846983815765
11,56nos9.jpg,2592,1944,0.75,191.72386585187726,185.95815908715642,164.70277234002694,58.10862295754927,70.28340468665542,84.21108856518433
12,c474nb.jpg,3024,4032,1.3333333333333333,130.3011907550443,83.94501125585265,53.01889275675548,57.558473627720026,44.863636224983594,43.00677804843732
13,73uwv8.jpg,1050,700,0.6666666666666666,143.52258639455783,110.85820680272109,73.06609659863946,33.81245330789113,37.92577438519108,33.93684237956487
14,bavqb1.jpg,3072,4096,1.3333333333333333,157.23189973831177,98.74621057510376,84.87813242276509,48.390235880914474,60.03339203994113,62.40926742917905
15,9c7yg2.jpg,2240,4608,2.057142857142857,149.23975568498884,120.81454109312996,103.5099368140811,56.081608891349696,59.134057951147916,63.52801400948356
16,8iga6m.jpg,3024,4032,1.3333333333333333,133.76459192859244,122.72155207086692,113.18893388277378,63.74224619941589,59.856617990181455,62.261015821123
17,8qxm7i.jpg,1080,1920,1.7777777777777777,136.47698302469135,115.6852483603395,91.9285898919753,54.107313374912145,55.41834418740786,54.70577898167187
18,3a7fmf.jpg,640,640,1.0,179.17558349609374,152.6343115234375,124.0362109375,73.38297539057804,82.70886647877441,94.62857387931017
19,73qe98.jpg,1440,1431,0.99375,124.81761200403758,91.6735654942154,85.23700549343893,51.679112193378764,50.576556097281156,51.28381088268263
20,8ixtwr.jpg,3024,4032,1.3333333333333333,136.77726386658057,122.6355613425926,110.75140714561287,61.59325516659584,62.04209404621651,62.82699814686556
21,9k9igo.jpg,3264,2448,0.75,88.55308304898757,65.05203001850249,45.543467856914006,71.48255150666472,56.40019738532312,42.72498049298644
22,bqg3q8.jpg,1080,1920,1.7777777777777777,155.21811921296296,141.7341902970679,132.74040268132717,82.27290886315637,78.2469724619742,85.06608163847656
23,ccqfqp.png,1440,2560,1.7777777777777777,147.12162055121527,136.72532416449653,130.00305501302083,80.29752015980813,80.20372696773939,81.4312925093178
24,bx4u00.jpg,4160,3120,0.75,135.91983766333826,94.67229613535503,61.56112564718935,66.6360855259357,64.70213191482031,53.786490062890614
25,91oit8.jpg,1535,2226,1.4501628664495114,47.56588028364809,38.75868664963373,32.59535545273361,51.83831822960651,45.600926357356556,40.6602407750142
26,2zm7ig.jpg,1111,1126,1.0135013501350134,126.74883012279913,114.92896163506227,94.10249435245478,68.04120927931211,71.99675382602723,72.99156365317401
